k,i
clickVideoExit,0.001481052
clickVideoExit,0.65770307
clickVideoExit,0
clickVideoExit,0.071376319
clickVideoExit,0
clickVideoExit,0.176802846
clickVideoExit,0.005972178
clickVideoExit,0.017230972
clickVideoExit,0.169795331
clickVideoExit,0
clickVideoExit,0.537725855
clickVideoExit,0.989838503
clickVideoExit,0
clickVideoExit,0.00701551
clickVideoExit,0.192147026
clickVideoExit,0.002286537
clickVideoExit,0.03220339
clickVideoExit,0.008598497
clickVideoExit,
clickVideoExit,
clickVideoExit,0.036976335
clickVideoExit,0.929405181
clickVideoExit,0.001998721
clickVideoExit,
clickVideoExit,0.00099936
clickVideoExit,
clickVideoExit,0.013991046
clickVideoExit,0.571634154
clickVideoExit,0.414806524
clickVideoExit,0.726694915
clickVideoExit,0
clickVideoExit,0.611588583
clickVideoExit,0.99753158
clickVideoExit,0.847435641
clickVideoExit,0.988507355
clickVideoExit,0.845920611
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.801267189
clickVideoExit,0
clickVideoExit,0.012573953
clickVideoExit,0.980940198
clickVideoExit,0.411558602
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.991127678
clickVideoExit,0.369381596
clickVideoExit,0.996680125
clickVideoExit,0.981285977
clickVideoExit,0.986252798
clickVideoExit,0.986462664
clickVideoExit,0.001393108
clickVideoExit,0.338315478
clickVideoExit,0.003225935
clickVideoExit,0
clickVideoExit,0.997959306
clickVideoExit,0.018340262
clickVideoExit,0.631128078
clickVideoExit,0
clickVideoExit,0.992488807
clickVideoExit,0.963623281
clickVideoExit,0.963623281
clickVideoExit,0.878557723
clickVideoExit,0.002274544
clickVideoExit,0.276822833
clickVideoExit,0.127918132
clickVideoExit,0.018987848
clickVideoExit,0.167892549
clickVideoExit,0.015989767
clickVideoExit,0
clickVideoExit,0.710631196
clickVideoExit,0.002998081
clickVideoExit,0.831467861
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.251405101
clickVideoExit,0.1331248
clickVideoExit,0.002338503
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.770229053
clickVideoExit,0.167360889
clickVideoExit,0.481200032
clickVideoExit,0.800615606
clickVideoExit,0
clickVideoExit,0.295243044
clickVideoExit,0.794273665
clickVideoExit,0.987519987
clickVideoExit,
clickVideoExit,0.008366645
clickVideoExit,0.96548409
clickVideoExit,0.38815558
clickVideoExit,0.002838184
clickVideoExit,0
clickVideoExit,0.983380636
clickVideoExit,0
clickVideoExit,0.626305165
clickVideoExit,0.017123041
clickVideoExit,0.20068756
clickVideoExit,0.928527742
clickVideoExit,0.050663575
clickVideoExit,0
clickVideoExit,0.005996162
clickVideoExit,
clickVideoExit,0.972041893
clickVideoExit,0.994977215
clickVideoExit,0.18503158
clickVideoExit,0.015743924
clickVideoExit,0.00059362
clickVideoExit,1
clickVideoExit,0.204868884
clickVideoExit,1
clickVideoExit,0.495682763
clickVideoExit,0
clickVideoExit,0.005996162
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.028469779
clickVideoExit,
clickVideoExit,0.355534458
clickVideoExit,0.500335785
clickVideoExit,0.806939559
clickVideoExit,0.325511673
clickVideoExit,0.368410217
clickVideoExit,0.993258315
clickVideoExit,0.602074672
clickVideoExit,0.013991046
clickVideoExit,0.08293692
clickVideoExit,0
clickVideoExit,0.001049328
clickVideoExit,0.001580988
clickVideoExit,
clickVideoExit,0.979089383
clickVideoExit,0.054934842
clickVideoExit,0.214304845
clickVideoExit,0
clickVideoExit,0.477898145
clickVideoExit,0
clickVideoExit,0.168891909
clickVideoExit,0
clickVideoExit,0.063959066
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.006995523
clickVideoExit,0.631595779
clickVideoExit,0.011992325
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.086096898
clickVideoExit,0.79817117
clickVideoExit,
clickVideoExit,0.664760553
clickVideoExit,
clickVideoExit,0.714912456
clickVideoExit,0.636648545
clickVideoExit,0
clickVideoExit,0.996650144
clickVideoExit,1
clickVideoExit,0
clickVideoExit,0.610919012
clickVideoExit,0.703243924
clickVideoExit,0.876321154
clickVideoExit,0.76418692
clickVideoExit,0.207071474
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.002586345
clickVideoExit,0.916371522
clickVideoExit,0.001159258
clickVideoExit,0.884579869
clickVideoExit,0.380724336
clickVideoExit,0.02903142
clickVideoExit,0.321148465
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.001744883
clickVideoExit,0.147905341
clickVideoExit,0.027354493
clickVideoExit,0.550647586
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.371630157
clickVideoExit,0.128619683
clickVideoExit,0.897553566
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.215166294
clickVideoExit,0.002730253
clickVideoExit,0.373728814
clickVideoExit,0.642646706
clickVideoExit,0.130676367
clickVideoExit,0.989051007
clickVideoExit,0.028821554
clickVideoExit,
clickVideoExit,0.00034378
clickVideoExit,0
clickVideoExit,0.007533179
clickVideoExit,0
clickVideoExit,0.003267909
clickVideoExit,0.002836185
clickVideoExit,0.288791174
clickVideoExit,0.818396226
clickVideoExit,0.971138471
clickVideoExit,0
clickVideoExit,0.989396786
clickVideoExit,0.968763991
clickVideoExit,0.068152382
clickVideoExit,0.043971858
clickVideoExit,0
clickVideoExit,0.666449472
clickVideoExit,0.544925248
clickVideoExit,0.038025664
clickVideoExit,0.88935881
clickVideoExit,0.171560201
clickVideoExit,
clickVideoExit,0.911276783
clickVideoExit,0.995217061
clickVideoExit,0.03684442
clickVideoExit,0.998075232
clickVideoExit,0.711802446
clickVideoExit,0.654081388
clickVideoExit,0.011994324
clickVideoExit,0
clickVideoExit,0.973421011
clickVideoExit,0.088497362
clickVideoExit,0
clickVideoExit,0.845378957
clickVideoExit,0.995768708
clickVideoExit,0.40845259
clickVideoExit,0.915340182
clickVideoExit,0.000699552
clickVideoExit,0.001904781
clickVideoExit,0.175887432
clickVideoExit,0.848754797
clickVideoExit,0.884951631
clickVideoExit,
clickVideoExit,0.364408778
clickVideoExit,0.004383195
clickVideoExit,0.936798449
clickVideoExit,0
clickVideoExit,0.222955309
clickVideoExit,0.173758794
clickVideoExit,0.046798049
clickVideoExit,0.927876159
clickVideoExit,0
clickVideoExit,0.015418132
clickVideoExit,0.014550688
clickVideoExit,0.9579689
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.809168132
clickVideoExit,0.995400943
clickVideoExit,0.054647026
clickVideoExit,0.004423169
clickVideoExit,0.063019667
clickVideoExit,0.984443956
clickVideoExit,0.736986329
clickVideoExit,0.002054685
clickVideoExit,0.014033019
clickVideoExit,0.46370323
clickVideoExit,0.080948193
clickVideoExit,0.000317797
clickVideoExit,0.004529101
clickVideoExit,0.856118084
clickVideoExit,0
clickVideoExit,0.974058602
clickVideoExit,0.755388551
clickVideoExit,0.003295891
clickVideoExit,0
clickVideoExit,0.183676447
clickVideoExit,0.62334306
clickVideoExit,0.998153182
clickVideoExit,0.003679645
clickVideoExit,0.632595139
clickVideoExit,0.019987208
clickVideoExit,0.12292133
clickVideoExit,0.159897665
clickVideoExit,0.001998721
clickVideoExit,0.124920051
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.604613048
clickVideoExit,0.002998081
clickVideoExit,0
clickVideoExit,0.569635433
clickVideoExit,0.039974416
clickVideoExit,0.495398945
clickVideoExit,0.000863447
clickVideoExit,0.293030461
clickVideoExit,0.002862168
clickVideoExit,0.600751519
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.649204509
clickVideoExit,0.773442996
clickVideoExit,0.010938999
clickVideoExit,0.008534538
clickVideoExit,0.02398465
clickVideoExit,0.714076991
clickVideoExit,0.324792133
clickVideoExit,0.965382155
clickVideoExit,0.869443556
clickVideoExit,0.009993604
clickVideoExit,0.774504317
clickVideoExit,0.141909178
clickVideoExit,0.861954349
clickVideoExit,0
clickVideoExit,0.482882955
clickVideoExit,
clickVideoExit,0.025983371
clickVideoExit,
clickVideoExit,0.031975536
clickVideoExit,0.002768228
clickVideoExit,0
clickVideoExit,0.220311001
clickVideoExit,0.003080029
clickVideoExit,0.174350416
clickVideoExit,0.343779981
clickVideoExit,0.002896146
clickVideoExit,0.842314918
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.959617845
clickVideoExit,0.005650384
clickVideoExit,
clickVideoExit,0.538089623
clickVideoExit,
clickVideoExit,0.987723857
clickVideoExit,0.357251359
clickVideoExit,0.578485769
clickVideoExit,0.425579629
clickVideoExit,0.998720819
clickVideoExit,0.999080588
clickVideoExit,0
clickVideoExit,0.003120003
clickVideoExit,0.003819555
clickVideoExit,0.002902143
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.838439399
clickVideoExit,0.113917093
clickVideoExit,0.984220099
clickVideoExit,0.001329149
clickVideoExit,0.534775744
clickVideoExit,0.349568276
clickVideoExit,0.011810441
clickVideoExit,
clickVideoExit,0.96679725
clickVideoExit,
clickVideoExit,0.000127918
clickVideoExit,0.007942917
clickVideoExit,0
clickVideoExit,0.088387432
clickVideoExit,0.000867445
clickVideoExit,0
clickVideoExit,0.203923489
clickVideoExit,0.453709626
clickVideoExit,0.636592581
clickVideoExit,0.698552926
clickVideoExit,0.003997442
clickVideoExit,0.622273745
clickVideoExit,0.257649105
clickVideoExit,0
clickVideoExit,0.003855532
clickVideoExit,0.189878478
clickVideoExit,0.692556764
clickVideoExit,0.005996162
clickVideoExit,0.001998721
clickVideoExit,0.157545171
clickVideoExit,0.597941318
clickVideoExit,0.00290614
clickVideoExit,0.773504957
clickVideoExit,0.700551647
clickVideoExit,0.996244404
clickVideoExit,0.855852255
clickVideoExit,0.9981252
clickVideoExit,0
clickVideoExit,0.076888791
clickVideoExit,0.142342901
clickVideoExit,0
clickVideoExit,0.63639071
clickVideoExit,0.029980812
clickVideoExit,0.001932763
clickVideoExit,
clickVideoExit,0.664786537
clickVideoExit,
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.00651583
clickVideoExit,
clickVideoExit,0.008360649
clickVideoExit,0.757247362
clickVideoExit,0.271376319
clickVideoExit,0.009589862
clickVideoExit,0.962194196
clickVideoExit,0.981291973
clickVideoExit,0.667330908
clickVideoExit,0.998842741
clickVideoExit,0.356307963
clickVideoExit,0
clickVideoExit,0.592049089
clickVideoExit,0
clickVideoExit,0.325657579
clickVideoExit,0.133492565
clickVideoExit,0.001269188
clickVideoExit,0.726037336
clickVideoExit,0.000917413
clickVideoExit,0.345870643
clickVideoExit,0.002826191
clickVideoExit,0.015128318
clickVideoExit,0.002654301
clickVideoExit,0
clickVideoExit,0.17245363
clickVideoExit,0.096350336
clickVideoExit,0.788519348
clickVideoExit,0.930614407
clickVideoExit,
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.179457147
clickVideoExit,0.36504637
clickVideoExit,0.042848577
clickVideoExit,0.37395267
clickVideoExit,0.577588343
clickVideoExit,0.396626159
clickVideoExit,0
clickVideoExit,0.777356492
clickVideoExit,0.379261273
clickVideoExit,0.391683323
clickVideoExit,0.811510633
clickVideoExit,0.081629757
clickVideoExit,0.282864966
clickVideoExit,0.163895107
clickVideoExit,0.483690438
clickVideoExit,0.997459626
clickVideoExit,0.008994244
clickVideoExit,0.97637512
clickVideoExit,0.996362328
clickVideoExit,0.998724816
clickVideoExit,0.149904061
clickVideoExit,0.551275184
clickVideoExit,0.003641669
clickVideoExit,0.00099936
clickVideoExit,0.003997442
clickVideoExit,0.685561241
clickVideoExit,0.434465942
clickVideoExit,0.487002319
clickVideoExit,0.204283259
clickVideoExit,0.216645347
clickVideoExit,0.084751759
clickVideoExit,0.437997681
clickVideoExit,0.90342181
clickVideoExit,
clickVideoExit,0.011996322
clickVideoExit,0.321794052
clickVideoExit,0
clickVideoExit,0.939398785
clickVideoExit,0.012511992
clickVideoExit,0.128137992
clickVideoExit,0.842392869
clickVideoExit,0.991675328
clickVideoExit,0.006995523
clickVideoExit,0.010992965
clickVideoExit,0.002998081
clickVideoExit,0.050967381
clickVideoExit,0.003997442
clickVideoExit,0.053965462
clickVideoExit,0
clickVideoExit,0.010992965
clickVideoExit,0
clickVideoExit,0.427548369
clickVideoExit,0.214862488
clickVideoExit,0.088943076
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.451710905
clickVideoExit,0.052966102
clickVideoExit,0.043971858
clickVideoExit,0.621602175
clickVideoExit,
clickVideoExit,0.16989127
clickVideoExit,0.874440358
clickVideoExit,
clickVideoExit,0.719539495
clickVideoExit,0.00099936
clickVideoExit,0
clickVideoExit,0.000789495
clickVideoExit,0.601614966
clickVideoExit,0.046806044
clickVideoExit,0.682549169
clickVideoExit,0.965320195
clickVideoExit,0.292057083
clickVideoExit,0.557431244
clickVideoExit,0.000235849
clickVideoExit,0.879377199
clickVideoExit,0.988577311
clickVideoExit,0.068384234
clickVideoExit,0.467194995
clickVideoExit,0.304525104
clickVideoExit,0.183800368
clickVideoExit,0.721090502
clickVideoExit,0
clickVideoExit,0.785493284
clickVideoExit,0.064736569
clickVideoExit,0.198706828
clickVideoExit,0.003785577
clickVideoExit,0
clickVideoExit,0.189964423
clickVideoExit,0.411914375
clickVideoExit,0
clickVideoExit,0.575503678
clickVideoExit,0
clickVideoExit,0.09834306
clickVideoExit,0.070954589
clickVideoExit,0.797489607
clickVideoExit,0.913201551
clickVideoExit,0.004996802
clickVideoExit,0.988075632
clickVideoExit,0.040865846
clickVideoExit,0
clickVideoExit,0.14839103
clickVideoExit,0.793058443
clickVideoExit,0.46370323
clickVideoExit,0.010992965
clickVideoExit,0.005996162
clickVideoExit,0
clickVideoExit,0.43871922
clickVideoExit,0.004996802
clickVideoExit,0.997763431
clickVideoExit,0.001287176
clickVideoExit,0.051539015
clickVideoExit,0.963383435
clickVideoExit,0.035976975
clickVideoExit,0.034977614
clickVideoExit,0.056963543
clickVideoExit,0
clickVideoExit,0.003713623
clickVideoExit,0.420848657
clickVideoExit,0.847533579
clickVideoExit,0.214222897
clickVideoExit,0.99460945
clickVideoExit,0.93637472
clickVideoExit,0.002998081
clickVideoExit,0.002142629
clickVideoExit,
clickVideoExit,0.011770467
clickVideoExit,5.20E-05
clickVideoExit,0
clickVideoExit,0.298784778
clickVideoExit,0.316325552
clickVideoExit,0
clickVideoExit,0.004852894
clickVideoExit,0.073946674
clickVideoExit,0
clickVideoExit,0.045444915
clickVideoExit,0.637611928
clickVideoExit,0.183270707
clickVideoExit,0
clickVideoExit,0.31248401
clickVideoExit,0.579395187
clickVideoExit,0.183470579
clickVideoExit,0.006182043
clickVideoExit,0.79270267
clickVideoExit,8.99E-05
clickVideoExit,0.053387832
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.526662936
clickVideoExit,0
clickVideoExit,0.623600895
clickVideoExit,0.791493444
clickVideoExit,1
clickVideoExit,0.005996162
clickVideoExit,0.005996162
clickVideoExit,
clickVideoExit,0.043971858
clickVideoExit,0.619603454
clickVideoExit,
clickVideoExit,0.030980173
clickVideoExit,0.031893588
clickVideoExit,0.009993604
clickVideoExit,0.602614327
clickVideoExit,0
clickVideoExit,0.002972098
clickVideoExit,0.98939079
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.545650783
clickVideoExit,0.249840102
clickVideoExit,0.003997442
clickVideoExit,0.009583866
clickVideoExit,0.729227295
clickVideoExit,0.009959626
clickVideoExit,0.011594579
clickVideoExit,0.020013192
clickVideoExit,0.067798609
clickVideoExit,0.380354573
clickVideoExit,0.080948193
clickVideoExit,0.276752878
clickVideoExit,0.351652942
clickVideoExit,0.000993364
clickVideoExit,0.804581068
clickVideoExit,0.001555005
clickVideoExit,0.041683323
clickVideoExit,
clickVideoExit,0.011992325
clickVideoExit,0.030686361
clickVideoExit,0.008756396
clickVideoExit,0.052964103
clickVideoExit,0
clickVideoExit,0.003855532
clickVideoExit,0.005148705
clickVideoExit,0.108920291
clickVideoExit,0.375455708
clickVideoExit,0.431901583
clickVideoExit,0.216279581
clickVideoExit,0.963385433
clickVideoExit,0.034977614
clickVideoExit,0.987096258
clickVideoExit,0.147125839
clickVideoExit,0.339532699
clickVideoExit,0.963259514
clickVideoExit,0.002230572
clickVideoExit,0.005282619
clickVideoExit,0.55776503
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.052892149
clickVideoExit,0.998361049
clickVideoExit,0.149904061
clickVideoExit,0.149904061
clickVideoExit,0.007994883
clickVideoExit,0.093939878
clickVideoExit,0.102934122
clickVideoExit,0.423728814
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.321604173
clickVideoExit,0.156885593
clickVideoExit,0
clickVideoExit,0.006118084
clickVideoExit,0.936148865
clickVideoExit,0.00464103
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.986408698
clickVideoExit,0.929509114
clickVideoExit,0.001868804
clickVideoExit,
clickVideoExit,0.034977614
clickVideoExit,0.689558682
clickVideoExit,
clickVideoExit,0.017988487
clickVideoExit,0.002998081
clickVideoExit,
clickVideoExit,0.988367445
clickVideoExit,0.234849696
clickVideoExit,0.31679725
clickVideoExit,0.032978894
clickVideoExit,0.254836904
clickVideoExit,0.495682763
clickVideoExit,0.222857371
clickVideoExit,0.026982731
clickVideoExit,0.542652702
clickVideoExit,0.020986569
clickVideoExit,0.82946914
clickVideoExit,0.017988487
clickVideoExit,0.079948833
clickVideoExit,0.007994883
clickVideoExit,0.768508155
clickVideoExit,0.935401343
clickVideoExit,0.963383435
clickVideoExit,0.306803646
clickVideoExit,0
clickVideoExit,0.087943716
clickVideoExit,0.087943716
clickVideoExit,0.004996802
clickVideoExit,0.961384714
clickVideoExit,0.053965462
clickVideoExit,0.027982091
clickVideoExit,0.004996802
clickVideoExit,0.123920691
clickVideoExit,0
clickVideoExit,0.640590022
clickVideoExit,0
clickVideoExit,0.166829229
clickVideoExit,0.166829229
clickVideoExit,0.215833866
clickVideoExit,0.13010873
clickVideoExit,0.008488567
clickVideoExit,0.544085785
clickVideoExit,0.07257755
clickVideoExit,
clickVideoExit,0.806917573
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.009909658
clickVideoExit,0.313175568
clickVideoExit,0.974694196
clickVideoExit,0.266123681
clickVideoExit,0.002916134
clickVideoExit,0.079914854
clickVideoExit,0.007345299
clickVideoExit,0.946654141
clickVideoExit,0.494403582
clickVideoExit,0.856929565
clickVideoExit,0.986692517
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.10487488
clickVideoExit,0.0059382
clickVideoExit,0.156847618
clickVideoExit,0
clickVideoExit,0.58457787
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.056377918
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.079940838
clickVideoExit,0
clickVideoExit,0.875777502
clickVideoExit,0.10592221
clickVideoExit,0.264986409
clickVideoExit,0.964470739
clickVideoExit,
clickVideoExit,
clickVideoExit,0.334639831
clickVideoExit,0.029143348
clickVideoExit,0.706489846
clickVideoExit,0.158946274
clickVideoExit,0.9982811
clickVideoExit,0.008808363
clickVideoExit,0.005692357
clickVideoExit,0.521666134
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.010992965
clickVideoExit,1
clickVideoExit,0.159897665
clickVideoExit,0
clickVideoExit,0.036976335
clickVideoExit,0.166893188
clickVideoExit,0
clickVideoExit,0.705548449
clickVideoExit,0.019345619
clickVideoExit,0.038607291
clickVideoExit,0.665881836
clickVideoExit,0.130822274
clickVideoExit,0.962677886
clickVideoExit,
clickVideoExit,0.785417333
clickVideoExit,0.000173889
clickVideoExit,0
clickVideoExit,0.862260154
clickVideoExit,0.008524544
clickVideoExit,0.711376719
clickVideoExit,0.973421011
clickVideoExit,0.004341222
clickVideoExit,0
clickVideoExit,0
clickVideoExit,
clickVideoExit,
clickVideoExit,0.000195875
clickVideoExit,0.068751999
clickVideoExit,0.995195075
clickVideoExit,0.999400384
clickVideoExit,0.001557004
clickVideoExit,0.003058043
clickVideoExit,0.752170611
clickVideoExit,0.001027343
clickVideoExit,0.599190518
clickVideoExit,0.335757115
clickVideoExit,0.992129037
clickVideoExit,0.624118564
clickVideoExit,0.331787656
clickVideoExit,0.873438999
clickVideoExit,0
clickVideoExit,0.520918612
clickVideoExit,0.995430924
clickVideoExit,0.99245283
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.05139111
clickVideoExit,0.011792453
clickVideoExit,0.011792453
clickVideoExit,
clickVideoExit,0.027860169
clickVideoExit,0.041113687
clickVideoExit,0.043554125
clickVideoExit,0.179363208
clickVideoExit,0.189228894
clickVideoExit,0.248498961
clickVideoExit,0
clickVideoExit,0.55893828
clickVideoExit,0
clickVideoExit,0.657167413
clickVideoExit,0.004019428
clickVideoExit,0.672235769
clickVideoExit,0.005996162
clickVideoExit,0.041975136
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.009727774
clickVideoExit,0.439964423
clickVideoExit,0.41698513
clickVideoExit,0.022535577
clickVideoExit,0.669869284
clickVideoExit,0.005434522
clickVideoExit,1
clickVideoExit,0.041973137
clickVideoExit,0.017988487
clickVideoExit,0.981108091
clickVideoExit,
clickVideoExit,0.955512472
clickVideoExit,0.648584906
clickVideoExit,0.056150064
clickVideoExit,0.965310201
clickVideoExit,0.355170691
clickVideoExit,0
clickVideoExit,0.019403582
clickVideoExit,0
clickVideoExit,0.299362408
clickVideoExit,0.119011832
clickVideoExit,
clickVideoExit,0.603835545
clickVideoExit,0.114926447
clickVideoExit,0.009993604
clickVideoExit,0.404740966
clickVideoExit,0.014704589
clickVideoExit,0.534657819
clickVideoExit,0.806665734
clickVideoExit,0.809481932
clickVideoExit,0.005106732
clickVideoExit,0.002408459
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.001866805
clickVideoExit,0.664712584
clickVideoExit,
clickVideoExit,0
clickVideoExit,0.950313799
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.09793732
clickVideoExit,0.003997442
clickVideoExit,1
clickVideoExit,0.005996162
clickVideoExit,0
clickVideoExit,0.005476495
clickVideoExit,0.121224416
clickVideoExit,0.970017189
clickVideoExit,0.001940758
clickVideoExit,0
clickVideoExit,0.391733291
clickVideoExit,0
clickVideoExit,0.250215862
clickVideoExit,0.002964103
clickVideoExit,0.057962904
clickVideoExit,0.343779981
clickVideoExit,0.996866006
clickVideoExit,0
clickVideoExit,0.699268468
clickVideoExit,0.830370563
clickVideoExit,0.997427646
clickVideoExit,0.003411816
clickVideoExit,0.868470179
clickVideoExit,0.097973297
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.752368484
clickVideoExit,0.935041573
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.983536537
clickVideoExit,0
clickVideoExit,0.005336585
clickVideoExit,0.000443716
clickVideoExit,0.06637552
clickVideoExit,0.957637112
clickVideoExit,0.828587704
clickVideoExit,0.213481372
clickVideoExit,0.119341621
clickVideoExit,0.992256956
clickVideoExit,0.010729133
clickVideoExit,0.019585465
clickVideoExit,0
clickVideoExit,0.988947074
clickVideoExit,0.002392469
clickVideoExit,0.987767829
clickVideoExit,0.001946754
clickVideoExit,0.999400384
clickVideoExit,0.857007515
clickVideoExit,0
clickVideoExit,0.607331308
clickVideoExit,0.927210585
clickVideoExit,0.927034698
clickVideoExit,0.928993444
clickVideoExit,0.935039575
clickVideoExit,0.933402622
clickVideoExit,0.925913415
clickVideoExit,0.924894068
clickVideoExit,0.008994244
clickVideoExit,0.005996162
clickVideoExit,0.005996162
clickVideoExit,0
clickVideoExit,0.008060841
clickVideoExit,0.800691557
clickVideoExit,
clickVideoExit,0.312310122
clickVideoExit,0
clickVideoExit,0.007713064
clickVideoExit,0.001479053
clickVideoExit,0.295396946
clickVideoExit,0.471756076
clickVideoExit,0.015989767
clickVideoExit,0.333648465
clickVideoExit,0.049778142
clickVideoExit,0.946662136
clickVideoExit,0.99410977
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.998209146
clickVideoExit,0.997853374
clickVideoExit,0.42142229
clickVideoExit,0
clickVideoExit,0.217133035
clickVideoExit,0.993446194
clickVideoExit,0
clickVideoExit,0.067025104
clickVideoExit,0.266195635
clickVideoExit,0
clickVideoExit,0.003717621
clickVideoExit,0.992242965
clickVideoExit,2.60E-05
clickVideoExit,0.889114966
clickVideoExit,0.007822993
clickVideoExit,0.59868684
clickVideoExit,
clickVideoExit,0.209254077
clickVideoExit,0.574222498
clickVideoExit,0.244329629
clickVideoExit,0.5632815
clickVideoExit,0.856911577
clickVideoExit,0.033158778
clickVideoExit,0.979860889
clickVideoExit,0
clickVideoExit,0.01248401
clickVideoExit,0.130066757
clickVideoExit,0.349552287
clickVideoExit,0.034274065
clickVideoExit,0.953641669
clickVideoExit,0
clickVideoExit,0.309833706
clickVideoExit,0.967860569
clickVideoExit,0
clickVideoExit,0.029760953
clickVideoExit,0.02993684
clickVideoExit,0.358306684
clickVideoExit,0.357771027
clickVideoExit,0.002876159
clickVideoExit,0.589126959
clickVideoExit,0.121650144
clickVideoExit,0.581315958
clickVideoExit,0.981493844
clickVideoExit,0.987933722
clickVideoExit,0
clickVideoExit,
clickVideoExit,0
clickVideoExit,
clickVideoExit,0.002780221
clickVideoExit,0.967198993
clickVideoExit,0.966987128
clickVideoExit,0
clickVideoExit,0
clickVideoExit,0.827232571
clickVideoExit,0.04665614
clickVideoExit,0.48048449
clickVideoExit,0.028137992
clickVideoExit,0.453849536
clickVideoExit,0.161752478
clickVideoExit,0.092932523
clickVideoExit,0.269809322
clickVideoExit,0.003997442
clickVideoExit,0.355888232
clickVideoExit,0.141853214
clickVideoExit,0.123369044
clickVideoExit,
clickVideoExit,0.854383195
clickVideoExit,
clickVideoExit,0.183952271
clickVideoExit,0
clickVideoExit,0.01229613
clickVideoExit,0
clickVideoExit,0.931401903
clickVideoExit,0.768104413
clickVideoExit,0.457777023
clickVideoExit,0.865851855
clickVideoExit,0.233866326
clickVideoExit,0
clickVideoExit,0.475737528
clickVideoExit,0
clickVideoExit,0.769371602
clickVideoExit,0
clickVideoExit,0.997445635
clickVideoExit,0.734659818
clickVideoExit,0.555700352
clickVideoExit,0
clickVideoExit,0.7375
clickVideoExit,0
clickVideoExit,0.004301247
clickVideoExit,0.183946274
clickVideoExit,0.788447394
clickVideoExit,0.95023385
clickVideoExit,0
clickVideoExit,0.987354093
clickVideoExit,0.002850176
clickVideoExit,0.857231372
clickVideoExit,0.996264391
clickVideoExit,0.537170211
clickVideoExit,0.551011353
clickVideoExit,0.741981132
clickVideoExit,0.811490646
clickVideoExit,0.333420611
clickVideoExit,0.381267988
clickVideoExit,0.998169172
clickVideoExit,0.082723057
clickVideoExit,0
clickVideoExit,0.3295311
clickVideoExit,0.471568196
clickVideoExit,0.40024984
clickVideoExit,0.77576551
clickVideoExit,0
clickVideoExit,0.857447234
clickVideoExit,0.002256556
clickVideoExit,0.584192117
clickVideoExit,0.017394867
clickVideoExit,0.001413096
clickVideoExit,0.072867365
clickVideoExit,0.990240246
clickVideoExit,0
clickVideoExit,0.955388551
clickVideoExit,0.841461465
clickVideoExit,0.172889351
clickVideoExit,0.091941158
clickVideoExit,0.46370323
clickVideoExit,0.02498401
clickVideoExit,0
clickVideoExit,0.080736329
clickVideoExit,0.999164535
