event_key,learn_time,exit_ratio,c_start,c_end
dragVideo,NULL,NULL,139848,258048
dragVideo,NULL,NULL,270287,208104
dragVideo,NULL,NULL,218761,172886
dragVideo,NULL,NULL,220245,185052
dragVideo,NULL,NULL,152116,163921
dragVideo,NULL,NULL,173433,191455
dragVideo,NULL,NULL,198707,199779
dragVideo,NULL,NULL,212824,406687
dragVideo,NULL,NULL,338853,430935
dragVideo,NULL,NULL,477508,590375
dragVideo,NULL,NULL,1,137
dragVideo,NULL,NULL,2406,36505
dragVideo,NULL,NULL,41859,271552
dragVideo,NULL,NULL,277328,506598
dragVideo,NULL,NULL,177346,170943
dragVideo,NULL,NULL,277502,270031
dragVideo,NULL,NULL,463371,469776
dragVideo,NULL,NULL,426171,419767
dragVideo,NULL,NULL,351722,346385
dragVideo,NULL,NULL,370484,376888
dragVideo,NULL,NULL,391481,397885
dragVideo,NULL,NULL,455005,460342
dragVideo,NULL,NULL,585942,580606
dragVideo,NULL,NULL,398617,391145
dragVideo,NULL,NULL,453054,461059
dragVideo,NULL,NULL,525636,532040
dragVideo,NULL,NULL,573061,583201
dragVideo,NULL,NULL,547642,539637
dragVideo,NULL,NULL,592950,585480
dragVideo,NULL,NULL,615517,621920
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,510622,515958
dragVideo,NULL,NULL,566160,571496
dragVideo,NULL,NULL,570969,576839
dragVideo,NULL,NULL,622425,628294
dragVideo,NULL,NULL,598052,591649
dragVideo,NULL,NULL,633662,640429
dragVideo,NULL,NULL,457828,464231
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,0,534707
dragVideo,NULL,NULL,534707,581203
dragVideo,NULL,NULL,588837,594174
dragVideo,NULL,NULL,597001,602338
dragVideo,NULL,NULL,26500,31836
dragVideo,NULL,NULL,627913,604462
dragVideo,NULL,NULL,69595,486002
dragVideo,NULL,NULL,493138,553236
dragVideo,NULL,NULL,566753,601900
dragVideo,NULL,NULL,135000,126995
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,289151,265147
dragVideo,NULL,NULL,187429,182491
dragVideo,NULL,NULL,187794,175447
dragVideo,NULL,NULL,81864,49944
dragVideo,NULL,NULL,61049,25612
dragVideo,NULL,NULL,225534,211305
dragVideo,NULL,NULL,220977,185692
dragVideo,NULL,NULL,270886,174167
dragVideo,NULL,NULL,178919,109494
dragVideo,NULL,NULL,169718,0
dragVideo,NULL,NULL,18946,293327
dragVideo,NULL,NULL,296952,348406
dragVideo,NULL,NULL,506767,386112
dragVideo,NULL,NULL,817,240120
dragVideo,NULL,NULL,240120,436698
dragVideo,NULL,NULL,212,50
dragVideo,NULL,NULL,344326,330461
dragVideo,NULL,NULL,84133,90536
dragVideo,NULL,NULL,107575,119670
dragVideo,NULL,NULL,91542,86206
dragVideo,NULL,NULL,86964,86964
dragVideo,NULL,NULL,169599,179204
dragVideo,NULL,NULL,302797,330545
dragVideo,NULL,NULL,467102,503742
dragVideo,NULL,NULL,621960,629075
dragVideo,NULL,NULL,628505,640320
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,336683,0
dragVideo,NULL,NULL,7592,58269
dragVideo,NULL,NULL,70898,92206
dragVideo,NULL,NULL,494538,508948
dragVideo,NULL,NULL,455168,449831
dragVideo,NULL,NULL,471382,480455
dragVideo,NULL,NULL,504483,513022
dragVideo,NULL,NULL,494153,487215
dragVideo,NULL,NULL,627406,631320
dragVideo,NULL,NULL,130859,124989
dragVideo,NULL,NULL,108981,91906
dragVideo,NULL,NULL,91664,125539
dragVideo,NULL,NULL,145143,150479
dragVideo,NULL,NULL,153437,187313
dragVideo,NULL,NULL,187977,213882
dragVideo,NULL,NULL,258289,283369
dragVideo,NULL,NULL,246649,237044
dragVideo,NULL,NULL,702,212586
dragVideo,NULL,NULL,216942,177368
dragVideo,NULL,NULL,177368,128064
dragVideo,NULL,NULL,138340,81960
dragVideo,NULL,NULL,81960,65312
dragVideo,NULL,NULL,71199,44822
dragVideo,NULL,NULL,48772,19849
dragVideo,NULL,NULL,11673,17009
dragVideo,NULL,NULL,87349,92685
dragVideo,NULL,NULL,145235,150572
dragVideo,NULL,NULL,211966,217302
dragVideo,NULL,NULL,191315,185445
dragVideo,NULL,NULL,254232,259569
dragVideo,NULL,NULL,228547,223210
dragVideo,NULL,NULL,541617,500089
dragVideo,NULL,NULL,210483,197858
dragVideo,NULL,NULL,208006,201060
dragVideo,NULL,NULL,206526,190815
dragVideo,NULL,NULL,342039,363061
dragVideo,NULL,NULL,380501,406603
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,9456,62111
dragVideo,NULL,NULL,352579,357916
dragVideo,NULL,NULL,381079,386416
dragVideo,NULL,NULL,419242,424579
dragVideo,NULL,NULL,465287,470624
dragVideo,NULL,NULL,502180,507517
dragVideo,NULL,NULL,640429,640429
dragVideo,NULL,NULL,2308,613426
dragVideo,NULL,NULL,13361,101810
dragVideo,NULL,NULL,109352,213866
dragVideo,NULL,NULL,455345,398279
dragVideo,NULL,NULL,442425,433496
dragVideo,NULL,NULL,2949,325338
dragVideo,NULL,NULL,316967,331742
dragVideo,NULL,NULL,326271,381696
dragVideo,NULL,NULL,372798,403470
dragVideo,NULL,NULL,402318,428447
dragVideo,NULL,NULL,422172,457267
dragVideo,NULL,NULL,452580,487367
dragVideo,NULL,NULL,128406,238880
dragVideo,NULL,NULL,69534,128726
dragVideo,NULL,NULL,109495,69806
dragVideo,NULL,NULL,1688,108873
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,140894,183803
dragVideo,NULL,NULL,80053,140894
dragVideo,NULL,NULL,30100,80053
dragVideo,NULL,NULL,638759,30100
dragVideo,NULL,NULL,299101,280508
dragVideo,NULL,NULL,295157,299721
dragVideo,NULL,NULL,172639,0
dragVideo,NULL,NULL,99767,105103
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,226001,235963
dragVideo,NULL,NULL,356986,595497
dragVideo,NULL,NULL,595497,498809
dragVideo,NULL,NULL,498809,424532
dragVideo,NULL,NULL,312099,317791
dragVideo,NULL,NULL,351602,358006
dragVideo,NULL,NULL,404348,409685
dragVideo,NULL,NULL,443657,450773
dragVideo,NULL,NULL,461029,450002
dragVideo,NULL,NULL,493552,499245
dragVideo,NULL,NULL,475452,468336
dragVideo,NULL,NULL,468304,452649
dragVideo,NULL,NULL,440212,434519
dragVideo,NULL,NULL,515274,522034
dragVideo,NULL,NULL,486142,477247
dragVideo,NULL,NULL,532340,541946
dragVideo,NULL,NULL,102018,171605
dragVideo,NULL,NULL,187464,361780
dragVideo,NULL,NULL,367910,488564
dragVideo,NULL,NULL,499030,591655
dragVideo,NULL,NULL,638575,570525
dragVideo,NULL,NULL,99767,105103
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,226001,235963
dragVideo,NULL,NULL,248548,187613
dragVideo,NULL,NULL,6272,64672
dragVideo,NULL,NULL,68716,163921
dragVideo,NULL,NULL,166382,279819
dragVideo,NULL,NULL,286086,480240
dragVideo,NULL,NULL,301124,276618
dragVideo,NULL,NULL,287779,251645
dragVideo,NULL,NULL,258813,214507
dragVideo,NULL,NULL,141923,165877
dragVideo,NULL,NULL,185713,220956
dragVideo,NULL,NULL,244451,266428
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,-9001,618677
dragVideo,NULL,NULL,618677,631453
dragVideo,NULL,NULL,10314,623160
dragVideo,NULL,NULL,595833,562841
dragVideo,NULL,NULL,603953,53786
dragVideo,NULL,NULL,603881,631320
dragVideo,NULL,NULL,300615,313955
dragVideo,NULL,NULL,357306,366911
dragVideo,NULL,NULL,574591,581527
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,0,517438
dragVideo,NULL,NULL,547248,555252
dragVideo,NULL,NULL,555891,626109
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,448158,454561
dragVideo,NULL,NULL,568236,574639
dragVideo,NULL,NULL,604384,610788
dragVideo,NULL,NULL,640429,640429
dragVideo,NULL,NULL,509277,529635
dragVideo,NULL,NULL,497997,511703
dragVideo,NULL,NULL,474756,491850
dragVideo,NULL,NULL,44035,85162
dragVideo,NULL,NULL,100549,169684
dragVideo,NULL,NULL,1581,158799
dragVideo,NULL,NULL,158799,206823
dragVideo,NULL,NULL,224825,373306
dragVideo,NULL,NULL,381772,271495
dragVideo,NULL,NULL,277073,306713
dragVideo,NULL,NULL,235946,427093
dragVideo,NULL,NULL,62189,117818
dragVideo,NULL,NULL,128141,88364
dragVideo,NULL,NULL,98383,121020
dragVideo,NULL,NULL,130295,121660
dragVideo,NULL,NULL,121660,108854
dragVideo,NULL,NULL,118210,75557
dragVideo,NULL,NULL,219753,274056
dragVideo,NULL,NULL,275682,222831
dragVideo,NULL,NULL,225857,171605
dragVideo,NULL,NULL,178441,128704
dragVideo,NULL,NULL,413960,465592
dragVideo,NULL,NULL,463497,511063
dragVideo,NULL,NULL,54309,94146
dragVideo,NULL,NULL,100029,123607
dragVideo,NULL,NULL,325988,354170
dragVideo,NULL,NULL,413285,420137
dragVideo,NULL,NULL,426235,461126
dragVideo,NULL,NULL,466201,488665
dragVideo,NULL,NULL,492516,525171
dragVideo,NULL,NULL,320105,359859
dragVideo,NULL,NULL,362331,413006
dragVideo,NULL,NULL,423998,406603
dragVideo,NULL,NULL,3917,565402
dragVideo,NULL,NULL,564197,509054
dragVideo,NULL,NULL,1878,448224
dragVideo,NULL,NULL,486113,432856
dragVideo,NULL,NULL,442337,398919
dragVideo,NULL,NULL,402489,375227
dragVideo,NULL,NULL,382350,311835
dragVideo,NULL,NULL,2465,300361
dragVideo,NULL,NULL,177,155
dragVideo,NULL,NULL,637753,467513
dragVideo,NULL,NULL,462622,413717
dragVideo,NULL,NULL,425245,445098
dragVideo,NULL,NULL,95424,425245
dragVideo,NULL,NULL,453065,95424
dragVideo,NULL,NULL,383076,631430
dragVideo,NULL,NULL,356449,362853
dragVideo,NULL,NULL,351158,344754
dragVideo,NULL,NULL,299638,294301
dragVideo,NULL,NULL,270523,265186
dragVideo,NULL,NULL,283683,290087
dragVideo,NULL,NULL,304342,309679
dragVideo,NULL,NULL,500252,507724
dragVideo,NULL,NULL,549056,554393
dragVideo,NULL,NULL,624212,631150
dragVideo,NULL,NULL,539504,532566
dragVideo,NULL,NULL,571960,577297
dragVideo,NULL,NULL,10664,172246
dragVideo,NULL,NULL,406857,376508
dragVideo,NULL,NULL,430359,393156
dragVideo,NULL,NULL,410784,380990
dragVideo,NULL,NULL,102467,462951
dragVideo,NULL,NULL,208250,181210
dragVideo,NULL,NULL,193707,165842
dragVideo,NULL,NULL,177204,106293
dragVideo,NULL,NULL,108948,72356
dragVideo,NULL,NULL,86927,175447
dragVideo,NULL,NULL,176710,377148
dragVideo,NULL,NULL,387689,324642
dragVideo,NULL,NULL,329984,395077
dragVideo,NULL,NULL,402517,452065
dragVideo,NULL,NULL,462757,490485
dragVideo,NULL,NULL,495228,549394
dragVideo,NULL,NULL,555190,589734
dragVideo,NULL,NULL,593949,472556
dragVideo,NULL,NULL,816,264497
dragVideo,NULL,NULL,259345,367606
dragVideo,NULL,NULL,362089,434851
dragVideo,NULL,NULL,2651,501456
dragVideo,NULL,NULL,2125,556533
dragVideo,NULL,NULL,10465,153676
dragVideo,NULL,NULL,31040,195937
dragVideo,NULL,NULL,209945,326563
dragVideo,NULL,NULL,437938,492490
dragVideo,NULL,NULL,492882,536039
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,37893,44831
dragVideo,NULL,NULL,76915,85988
dragVideo,NULL,NULL,62878,57541
dragVideo,NULL,NULL,59157,77095
dragVideo,NULL,NULL,106355,112226
dragVideo,NULL,NULL,100692,95355
dragVideo,NULL,NULL,110850,104446
dragVideo,NULL,NULL,120478,125815
dragVideo,NULL,NULL,117438,125003
dragVideo,NULL,NULL,213820,220224
dragVideo,NULL,NULL,225562,207624
dragVideo,NULL,NULL,247219,264831
dragVideo,NULL,NULL,265637,316779
dragVideo,NULL,NULL,369371,380045
dragVideo,NULL,NULL,444579,462191
dragVideo,NULL,NULL,462956,506466
dragVideo,NULL,NULL,509137,548448
dragVideo,NULL,NULL,560241,569314
dragVideo,NULL,NULL,595619,602557
dragVideo,NULL,NULL,640359,640429
dragVideo,NULL,NULL,124157,544272
dragVideo,NULL,NULL,556534,377148
dragVideo,NULL,NULL,384498,311195
dragVideo,NULL,NULL,316737,274697
dragVideo,NULL,NULL,505746,373946
dragVideo,NULL,NULL,606586,5762
dragVideo,NULL,NULL,168467,126143
dragVideo,NULL,NULL,148064,231155
dragVideo,NULL,NULL,507375,50585
dragVideo,NULL,NULL,352001,359473
dragVideo,NULL,NULL,26003,0
dragVideo,NULL,NULL,26003,0
dragVideo,NULL,NULL,623477,537980
dragVideo,NULL,NULL,332957,283661
dragVideo,NULL,NULL,13003,24742
dragVideo,NULL,NULL,275889,335652
dragVideo,NULL,NULL,25044,18639
dragVideo,NULL,NULL,640429,640429
dragVideo,NULL,NULL,142472,104372
dragVideo,NULL,NULL,108345,68514
dragVideo,NULL,NULL,105527,303511
dragVideo,NULL,NULL,309726,225392
dragVideo,NULL,NULL,227107,194657
dragVideo,NULL,NULL,22429,0
dragVideo,NULL,NULL,190696,177368
dragVideo,NULL,NULL,186952,167123
dragVideo,NULL,NULL,233092,176088
dragVideo,NULL,NULL,628396,591015
dragVideo,NULL,NULL,628280,611505
dragVideo,NULL,NULL,321459,424532
dragVideo,NULL,NULL,438998,550034
dragVideo,NULL,NULL,554337,26893
dragVideo,NULL,NULL,40577,217708
dragVideo,NULL,NULL,39984,371385
dragVideo,NULL,NULL,402276,0
dragVideo,NULL,NULL,222200,338147
dragVideo,NULL,NULL,344030,456626
dragVideo,NULL,NULL,464235,539882
dragVideo,NULL,NULL,533449,616093
dragVideo,NULL,NULL,613151,631430
dragVideo,NULL,NULL,2471,141535
dragVideo,NULL,NULL,139260,101187
dragVideo,NULL,NULL,99960,93502
dragVideo,NULL,NULL,89016,71728
dragVideo,NULL,NULL,363829,343018
dragVideo,NULL,NULL,38525,186649
dragVideo,NULL,NULL,249443,262785
dragVideo,NULL,NULL,590,616
dragVideo,NULL,NULL,12492,370745
dragVideo,NULL,NULL,373819,453346
dragVideo,NULL,NULL,464621,534667
dragVideo,NULL,NULL,231397,37146
dragVideo,NULL,NULL,41068,195331
dragVideo,NULL,NULL,188720,242722
dragVideo,NULL,NULL,236868,229914
dragVideo,NULL,NULL,231565,447660
dragVideo,NULL,NULL,442409,503377
dragVideo,NULL,NULL,500749,536039
dragVideo,NULL,NULL,53374,61556
dragVideo,NULL,NULL,62501,68194
dragVideo,NULL,NULL,117532,138880
dragVideo,NULL,NULL,176465,185360
dragVideo,NULL,NULL,189299,178981
dragVideo,NULL,NULL,169981,163221
dragVideo,NULL,NULL,200954,206291
dragVideo,NULL,NULL,216500,210096
dragVideo,NULL,NULL,281718,290611
dragVideo,NULL,NULL,330564,336256
dragVideo,NULL,NULL,360056,370016
dragVideo,NULL,NULL,369596,363903
dragVideo,NULL,NULL,357143,351095
dragVideo,NULL,NULL,333654,325115
dragVideo,NULL,NULL,332979,341162
dragVideo,NULL,NULL,301389,0
dragVideo,NULL,NULL,608373,535307
dragVideo,NULL,NULL,544665,412366
dragVideo,NULL,NULL,432211,496888
dragVideo,NULL,NULL,507859,631320
dragVideo,NULL,NULL,10375,122966
dragVideo,NULL,NULL,122966,310619
dragVideo,NULL,NULL,316873,469452
dragVideo,NULL,NULL,127515,122179
dragVideo,NULL,NULL,123000,129938
dragVideo,NULL,NULL,135339,141743
dragVideo,NULL,NULL,163280,169684
dragVideo,NULL,NULL,155090,149220
dragVideo,NULL,NULL,217003,227677
dragVideo,NULL,NULL,181213,175343
dragVideo,NULL,NULL,153461,146523
dragVideo,NULL,NULL,182281,191353
dragVideo,NULL,NULL,207364,212701
dragVideo,NULL,NULL,531382,539920
dragVideo,NULL,NULL,510579,505242
dragVideo,NULL,NULL,519518,544099
dragVideo,NULL,NULL,488396,480390
dragVideo,NULL,NULL,534440,544581
dragVideo,NULL,NULL,272365,234997
dragVideo,NULL,NULL,236417,208104
dragVideo,NULL,NULL,216997,188894
dragVideo,NULL,NULL,255065,288784
dragVideo,NULL,NULL,554123,548787
dragVideo,NULL,NULL,215757,373306
dragVideo,NULL,NULL,623810,573086
dragVideo,NULL,NULL,587160,526343
dragVideo,NULL,NULL,240504,330405
dragVideo,NULL,NULL,336866,394437
dragVideo,NULL,NULL,405521,552596
dragVideo,NULL,NULL,553501,519299
dragVideo,NULL,NULL,526751,492406
dragVideo,NULL,NULL,501808,548754
dragVideo,NULL,NULL,554693,528904
dragVideo,NULL,NULL,534306,522501
dragVideo,NULL,NULL,485106,414927
dragVideo,NULL,NULL,424086,370104
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,617037,631320
dragVideo,NULL,NULL,635348,599339
dragVideo,NULL,NULL,599339,608304
dragVideo,NULL,NULL,613945,631320
dragVideo,NULL,NULL,631320,610224
dragVideo,NULL,NULL,18000,23869
dragVideo,NULL,NULL,36583,31375
dragVideo,NULL,NULL,31375,21770
dragVideo,NULL,NULL,638,29
dragVideo,NULL,NULL,31,47
dragVideo,NULL,NULL,48,56
dragVideo,NULL,NULL,57,40
dragVideo,NULL,NULL,41,33
dragVideo,NULL,NULL,34,42
dragVideo,NULL,NULL,43,50
dragVideo,NULL,NULL,50,61
dragVideo,NULL,NULL,62,69
dragVideo,NULL,NULL,70,85
dragVideo,NULL,NULL,95,108
dragVideo,NULL,NULL,110,125
dragVideo,NULL,NULL,127,146
dragVideo,NULL,NULL,147,179
dragVideo,NULL,NULL,180,132
dragVideo,NULL,NULL,636011,144712
dragVideo,NULL,NULL,148925,118459
dragVideo,NULL,NULL,129318,76198
dragVideo,NULL,NULL,417972,424910
dragVideo,NULL,NULL,405232,399361
dragVideo,NULL,NULL,112082,131826
dragVideo,NULL,NULL,411573,490546
dragVideo,NULL,NULL,607359,619631
dragVideo,NULL,NULL,514001,525209
dragVideo,NULL,NULL,13671,311835
dragVideo,NULL,NULL,221001,226337
dragVideo,NULL,NULL,18438,186973
dragVideo,NULL,NULL,503717,460390
dragVideo,NULL,NULL,524374,489844
dragVideo,NULL,NULL,493091,501370
dragVideo,NULL,NULL,508264,511615
dragVideo,NULL,NULL,518981,519939
dragVideo,NULL,NULL,519939,537228
dragVideo,NULL,NULL,562493,585252
dragVideo,NULL,NULL,593978,631320
dragVideo,NULL,NULL,631320,631320
dragVideo,NULL,NULL,79486,185084
dragVideo,NULL,NULL,176510,268980
dragVideo,NULL,NULL,266585,297159
dragVideo,NULL,NULL,233,631320
dragVideo,NULL,NULL,635547,631320
dragVideo,NULL,NULL,2348,67233
dragVideo,NULL,NULL,70087,228594
dragVideo,NULL,NULL,222218,160720
dragVideo,NULL,NULL,167732,81960
dragVideo,NULL,NULL,169807,186973
dragVideo,NULL,NULL,621140,446303
dragVideo,NULL,NULL,446303,562200
dragVideo,NULL,NULL,562200,565402
dragVideo,NULL,NULL,96898,87291
dragVideo,NULL,NULL,148307,154178
dragVideo,NULL,NULL,205946,211817
dragVideo,NULL,NULL,135499,127493
dragVideo,NULL,NULL,181501,188973
dragVideo,NULL,NULL,176692,170288
dragVideo,NULL,NULL,209001,219141
dragVideo,NULL,NULL,183384,178047
dragVideo,NULL,NULL,228049,366903
dragVideo,NULL,NULL,373616,368824
dragVideo,NULL,NULL,372837,349614
dragVideo,NULL,NULL,391836,430295
dragVideo,NULL,NULL,211974,185052
dragVideo,NULL,NULL,71206,65870
dragVideo,NULL,NULL,102161,109099
dragVideo,NULL,NULL,127245,132582
dragVideo,NULL,NULL,171007,177945
dragVideo,NULL,NULL,160333,154997
dragVideo,NULL,NULL,126177,154003
dragVideo,NULL,NULL,115027,108623
dragVideo,NULL,NULL,153901,161372
dragVideo,NULL,NULL,142823,134284
dragVideo,NULL,NULL,197909,203780
dragVideo,NULL,NULL,133900,154176
dragVideo,NULL,NULL,258585,267123
dragVideo,NULL,NULL,284042,289912
dragVideo,NULL,NULL,242045,236175
dragVideo,NULL,NULL,209322,203452
dragVideo,NULL,NULL,11565,5695
dragVideo,NULL,NULL,36455,41792
dragVideo,NULL,NULL,18018,10546
dragVideo,NULL,NULL,78514,472556
dragVideo,NULL,NULL,484454,442461
dragVideo,NULL,NULL,452421,373306
dragVideo,NULL,NULL,382906,369464
dragVideo,NULL,NULL,372293,329124
dragVideo,NULL,NULL,20336,49944
dragVideo,NULL,NULL,59529,131265
dragVideo,NULL,NULL,41334,0
dragVideo,NULL,NULL,635226,436698
dragVideo,NULL,NULL,443467,338729
dragVideo,NULL,NULL,345380,290705
dragVideo,NULL,NULL,79812,47393
dragVideo,NULL,NULL,47393,21134
dragVideo,NULL,NULL,469612,423891
dragVideo,NULL,NULL,80397,87511
dragVideo,NULL,NULL,91999,130349
dragVideo,NULL,NULL,563928,569264
dragVideo,NULL,NULL,598674,604010
dragVideo,NULL,NULL,613201,618893
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,506145,534042
dragVideo,NULL,NULL,615001,620871
dragVideo,NULL,NULL,210901,202981
dragVideo,NULL,NULL,222194,138949
dragVideo,NULL,NULL,138949,87083
dragVideo,NULL,NULL,89359,76198
dragVideo,NULL,NULL,97342,334887
dragVideo,NULL,NULL,336956,279819
dragVideo,NULL,NULL,286512,208744
dragVideo,NULL,NULL,637000,29454
dragVideo,NULL,NULL,41633,65312
dragVideo,NULL,NULL,112001,103997
dragVideo,NULL,NULL,9697,87738
dragVideo,NULL,NULL,80010,110153
dragVideo,NULL,NULL,109420,9604
dragVideo,NULL,NULL,206000,35217
dragVideo,NULL,NULL,39407,334247
dragVideo,NULL,NULL,336584,290064
dragVideo,NULL,NULL,296592,264452
dragVideo,NULL,NULL,264452,259969
dragVideo,NULL,NULL,268407,251645
dragVideo,NULL,NULL,257223,216428
dragVideo,NULL,NULL,228825,188254
dragVideo,NULL,NULL,299505,0
dragVideo,NULL,NULL,2617,446303
dragVideo,NULL,NULL,117595,298389
dragVideo,NULL,NULL,310533,251645
dragVideo,NULL,NULL,259179,233716
dragVideo,NULL,NULL,218526,223862
dragVideo,NULL,NULL,49543,54879
dragVideo,NULL,NULL,153061,162666
dragVideo,NULL,NULL,359564,364900
dragVideo,NULL,NULL,431398,439402
dragVideo,NULL,NULL,438859,431923
dragVideo,NULL,NULL,451113,456450
dragVideo,NULL,NULL,435687,428749
dragVideo,NULL,NULL,448649,453986
dragVideo,NULL,NULL,440660,435323
dragVideo,NULL,NULL,583316,577979
dragVideo,NULL,NULL,426,316
dragVideo,NULL,NULL,318,276
dragVideo,NULL,NULL,276,249
dragVideo,NULL,NULL,250,234
dragVideo,NULL,NULL,234,213
dragVideo,NULL,NULL,213,194
dragVideo,NULL,NULL,196,235
dragVideo,NULL,NULL,236,222
dragVideo,NULL,NULL,17567,39445
dragVideo,NULL,NULL,40067,54568
dragVideo,NULL,NULL,54949,96925
dragVideo,NULL,NULL,97307,122492
dragVideo,NULL,NULL,122513,158008
dragVideo,NULL,NULL,158389,188922
dragVideo,NULL,NULL,188922,222127
dragVideo,NULL,NULL,222509,256095
dragVideo,NULL,NULL,276375,281712
dragVideo,NULL,NULL,304661,310532
dragVideo,NULL,NULL,334548,340952
dragVideo,NULL,NULL,416202,421539
dragVideo,NULL,NULL,421736,524785
dragVideo,NULL,NULL,552647,570585
dragVideo,NULL,NULL,570203,583943
dragVideo,NULL,NULL,594372,600242
dragVideo,NULL,NULL,632955,639893
dragVideo,NULL,NULL,639002,640429
dragVideo,NULL,NULL,166760,172096
dragVideo,NULL,NULL,312061,319533
dragVideo,NULL,NULL,375533,381937
dragVideo,NULL,NULL,476528,492005
dragVideo,NULL,NULL,540792,553067
dragVideo,NULL,NULL,496828,490424
dragVideo,NULL,NULL,505977,513448
dragVideo,NULL,NULL,482946,473339
dragVideo,NULL,NULL,505752,513757
dragVideo,NULL,NULL,492816,478940
dragVideo,NULL,NULL,640429,640429
dragVideo,NULL,NULL,100922,50585
dragVideo,NULL,NULL,58279,0
dragVideo,NULL,NULL,137417,140870
dragVideo,NULL,NULL,148159,277258
dragVideo,NULL,NULL,2085,188894
dragVideo,NULL,NULL,188894,129344
dragVideo,NULL,NULL,5849,371462
dragVideo,NULL,NULL,631585,631320
dragVideo,NULL,NULL,343584,434136
dragVideo,NULL,NULL,443882,472556
dragVideo,NULL,NULL,482975,505852
dragVideo,NULL,NULL,332767,351535
dragVideo,NULL,NULL,355966,416208
dragVideo,NULL,NULL,210891,205555
dragVideo,NULL,NULL,181451,175580
dragVideo,NULL,NULL,0,0
dragVideo,NULL,NULL,304740,310076
dragVideo,NULL,NULL,370538,375875
dragVideo,NULL,NULL,462425,467762
dragVideo,NULL,NULL,468299,483566
dragVideo,NULL,NULL,490837,496174
dragVideo,NULL,NULL,0,-9001
dragVideo,NULL,NULL,287997,254847
dragVideo,NULL,NULL,329386,319779
dragVideo,NULL,NULL,335439,343978
dragVideo,NULL,NULL,330636,324231
dragVideo,NULL,NULL,324413,153810
dragVideo,NULL,NULL,166809,174281
dragVideo,NULL,NULL,43276,48613
dragVideo,NULL,NULL,39192,32788
dragVideo,NULL,NULL,34501,28630
dragVideo,NULL,NULL,155723,161060
dragVideo,NULL,NULL,278879,285284
dragVideo,NULL,NULL,244001,255742
dragVideo,NULL,NULL,46863,38858
dragVideo,NULL,NULL,38547,49997
dragVideo,NULL,NULL,36729,30859
dragVideo,NULL,NULL,400000,392528
dragVideo,NULL,NULL,517916,512191
dragVideo,NULL,NULL,513336,501504
dragVideo,NULL,NULL,11832,46112
dragVideo,NULL,NULL,4971,35865
dragVideo,NULL,NULL,2343,529654
dragVideo,NULL,NULL,529654,618677
dragVideo,NULL,NULL,169149,260655
dragVideo,NULL,NULL,256256,183162
dragVideo,NULL,NULL,176526,172916
dragVideo,NULL,NULL,168191,163309
dragVideo,NULL,NULL,159289,201735
dragVideo,NULL,NULL,20000,27472
dragVideo,NULL,NULL,307322,276665
dragVideo,NULL,NULL,286656,315091
dragVideo,NULL,NULL,1639,434777
dragVideo,NULL,NULL,347385,325922
dragVideo,NULL,NULL,13566,0
dragVideo,NULL,NULL,114687,132569
dragVideo,NULL,NULL,1718,38425
dragVideo,NULL,NULL,589,565
dragVideo,NULL,NULL,568039,589216
dragVideo,NULL,NULL,0,248444
dragVideo,NULL,NULL,248444,0
dragVideo,NULL,NULL,470092,540430
dragVideo,NULL,NULL,544998,619829
dragVideo,NULL,NULL,640320,640320
dragVideo,NULL,NULL,412022,394437
dragVideo,NULL,NULL,427013,198499
dragVideo,NULL,NULL,198499,255487
dragVideo,NULL,NULL,255487,273416
dragVideo,NULL,NULL,273416,302231
dragVideo,NULL,NULL,302231,337448
dragVideo,NULL,NULL,337448,332966
dragVideo,NULL,NULL,332966,352176
dragVideo,NULL,NULL,352176,365622
dragVideo,NULL,NULL,365622,378429
dragVideo,NULL,NULL,378429,404041
dragVideo,NULL,NULL,586442,568604
dragVideo,NULL,NULL,575889,532105
dragVideo,NULL,NULL,561604,5762
dragVideo,NULL,NULL,1121,169044
dragVideo,NULL,NULL,177835,339369
dragVideo,NULL,NULL,517874,501370
dragVideo,NULL,NULL,549741,227993
dragVideo,NULL,NULL,241060,248444
dragVideo,NULL,NULL,248444,268934
dragVideo,NULL,NULL,131432,147973
dragVideo,NULL,NULL,204894,215032
dragVideo,NULL,NULL,327058,332928
